x,y,z
46.813797,21.090324,-75.88425
46.813797,21.090324,-75.88425
43.992985,16.31102,-83.411285
43.992985,16.31102,-83.411285
44.29991,9.71938,-79.80122
44.29991,9.71938,-79.80122
45.83455,7.79012,-75.504234
45.83455,7.79012,-75.504234
47.90997,8.199357,-74.14499
47.90997,8.199357,-74.14499
47.90997,8.199357,-74.14499
49.283836,8.62321,-68.94183
49.283836,8.62321,-68.94183
49.809998,8.769365,-70.81263
49.809998,8.769365,-70.81263
50.146156,9.733995,-71.9088
50.146156,9.733995,-71.9088
47.7492,6.2847123,-73.95498
47.7492,6.2847123,-73.95498
47.7492,6.2847123,-73.95498
45.07454,-2.0461853,-74.291145
45.07454,-2.0461853,-74.291145
45.118385,-6.9716454,-63.490208
45.118385,-6.9716454,-63.490208
44.358376,-7.4247293,-62.087105
44.358376,-7.4247293,-62.087105
45.629932,-6.2993274,-56.796257
45.629932,-6.2993274,-56.796257
46.448406,-3.4492838,-49.693073
46.448406,-3.4492838,-49.693073
46.448406,-3.4492838,-49.693073
47.20842,1.4907922,-42.926044
47.20842,1.4907922,-42.926044
48.041508,4.5016074,-40.60216
48.041508,4.5016074,-40.60216
48.20228,5.4077754,-42.239113
48.20228,5.4077754,-42.239113
46.886875,6.7085648,-35.764397
46.886875,6.7085648,-35.764397
46.886875,6.7085648,-35.764397
46.3461,5.422391,-34.668224
46.3461,5.422391,-34.668224
46.945335,9.427069,-34.47822
46.945335,9.427069,-34.47822
47.325344,8.900907,-36.74364
47.325344,8.900907,-36.74364
48.026894,13.402514,-35.72055
48.026894,13.402514,-35.72055
49.386143,16.17948,-40.061386
49.386143,16.17948,-40.061386
49.386143,16.17948,-40.061386
48.991524,14.250219,-39.21368
48.991524,14.250219,-39.21368
48.041508,17.24642,-37.752117
48.041508,17.24642,-37.752117
47.953815,20.84186,-37.898273
47.953815,20.84186,-37.898273
47.398422,25.445778,-36.772873
47.398422,25.445778,-36.772873
47.398422,25.445778,-36.772873
45.659164,39.695995,-37.02134
45.659164,39.695995,-37.02134
45.00146,46.916107,-43.77375
45.00146,46.916107,-43.77375
46.22917,47.486115,-50.248466
46.22917,47.486115,-50.248466
47.03303,46.916107,-50.672318
47.03303,46.916107,-50.672318
46.901493,48.523823,-51.768486
46.901493,48.523823,-51.768486
46.901493,48.523823,-51.768486
48.041508,46.57995,-53.843903
48.041508,46.57995,-53.843903
50.6577,37.503654,-54.764687
50.6577,37.503654,-54.764687
51.28617,29.011986,-59.07629
51.28617,29.011986,-59.07629
51.052326,27.4335,-61.41479
51.052326,27.4335,-61.41479
51.052326,27.4335,-61.41479
50.891556,26.395792,-57.658577
50.891556,26.395792,-57.658577
50.979244,24.817305,-56.21163
50.979244,24.817305,-56.21163
50.57001,22.3765,-56.54779
50.57001,22.3765,-56.54779
49.985386,17.377958,-58.170128
49.985386,17.377958,-58.170128
49.283836,14.951769,-61.619408
49.283836,14.951769,-61.619408
49.283836,14.951769,-61.619408
47.42765,15.083308,-65.507164
47.42765,15.083308,-65.507164
47.076878,9.193218,-67.37796
47.076878,9.193218,-67.37796
46.375328,5.4808536,-67.12949
46.375328,5.4808536,-67.12949
47.03303,9.427069,-68.298744
47.03303,9.427069,-68.298744
47.03303,9.427069,-68.298744
46.419178,4.340836,-68.34259
46.419178,4.340836,-68.34259
44.022213,-1.9146448,-72.27419
44.022213,-1.9146448,-72.27419
40.952938,-7.5855017,-77.88658
40.952938,-7.5855017,-77.88658
34.361298,-12.920199,-85.70593
34.361298,-12.920199,-85.70593
27.49196,-11.838644,-97.83689
27.49196,-11.838644,-97.83689
27.49196,-11.838644,-97.83689
21.4411,-11.546331,-104.15083
21.4411,-11.546331,-104.15083
15.726397,-7.55627,-112.2625
15.726397,-7.55627,-112.2625
4.530839,-7.6001167,-118.19644
4.530839,-7.6001167,-118.19644
-7.8047357,-6.7231803,-122.39111
-7.8047357,-6.7231803,-122.39111
-7.8047357,-6.7231803,-122.39111
-18.927214,-3.2885122,-123.37036
-18.927214,-3.2885122,-123.37036
-26.70272,8.228588,-126.48349
-26.70272,8.228588,-126.48349
-32.82666,22.420345,-127.87196
-32.82666,22.420345,-127.87196
-33.76206,33.557438,-128.39813
-33.76206,33.557438,-128.39813
-38.4829,37.21134,-125.65039
-38.4829,37.21134,-125.65039
-38.4829,37.21134,-125.65039
-41.084476,49.429993,-122.157265
-41.084476,49.429993,-122.157265
-39.68138,65.521774,-114.83485
-39.68138,65.521774,-114.83485
-38.965218,84.78515,-95.67378
-38.965218,84.78515,-95.67378
-51.841568,88.17597,-83.3382
-51.841568,88.17597,-83.3382
-51.841568,88.17597,-83.3382
-53.6539,96.56533,-58.75475
-53.6539,96.56533,-58.75475
-50.043846,100.33616,-56.343174
-50.043846,100.33616,-56.343174
-51.37387,99.722305,-66.95411
-51.37387,99.722305,-66.95411
-49.707687,93.70067,-89.37445
-49.707687,93.70067,-89.37445
-45.30839,89.57907,-101.52003
-45.30839,89.57907,-101.52003
-45.30839,89.57907,-101.52003
-37.401344,83.104355,-111.970184
-37.401344,83.104355,-111.970184
-26.688103,72.39111,-117.61182
-26.688103,72.39111,-117.61182
-17.027184,55.1447,-124.437294
-17.027184,55.1447,-124.437294
-8.301666,31.847414,-128.70506
-8.301666,31.847414,-128.70506
-8.301666,31.847414,-128.70506
0.8769366,19.17568,-126.08886
0.8769366,19.17568,-126.08886
8.009354,-9.295527,-115.75563
8.009354,-9.295527,-115.75563
16.851797,-36.173634,-84.083595
16.851797,-36.173634,-84.083595
19.657995,-43.84683,-53.52236
19.657995,-43.84683,-53.52236
37.854427,-25.241158,-28.748903
37.854427,-25.241158,-28.748903
37.854427,-25.241158,-28.748903
48.66998,-4.370067,-21.587255
48.66998,-4.370067,-21.587255
53.887756,22.5665,-19.67261
53.887756,22.5665,-19.67261
51.037712,35.735165,-19.146448
51.037712,35.735165,-19.146448
48.012276,43.71529,-20.666471
48.012276,43.71529,-20.666471
48.012276,43.71529,-20.666471
44.899155,55.071617,-27.535809
44.899155,55.071617,-27.535809
42.911427,60.3917,-37.02134
42.911427,60.3917,-37.02134
41.786026,63.899445,-49.123062
41.786026,63.899445,-49.123062
40.002926,64.63022,-63.8556
40.002926,64.63022,-63.8556
35.969017,63.051735,-76.36656
35.969017,63.051735,-76.36656
35.969017,63.051735,-76.36656
33.03128,58.38936,-85.793625
33.03128,58.38936,-85.793625
27.053493,54.34083,-93.96375
27.053493,54.34083,-93.96375
21.119556,51.169247,-100.730774
21.119556,51.169247,-100.730774
21.265713,43.028355,-103.11313
21.265713,43.028355,-103.11313
21.265713,43.028355,-103.11313
19.000292,32.256653,-108.1409
19.000292,32.256653,-108.1409
12.320959,20.14031,-112.072495
12.320959,20.14031,-112.072495
6.854721,8.62321,-112.14557
6.854721,8.62321,-112.14557
-2.6015785,-0.42385268,-111.47325
-2.6015785,-0.42385268,-111.47325
