x,y,z
0.83308977,-22.595732,-11.25402
0.83308977,-22.595732,-11.25402
-17.64104,-23.209589,-17.465654
-17.64104,-23.209589,-17.465654
-32.28588,-15.565623,-20.038002
-32.28588,-15.565623,-20.038002
-35.808243,-12.642503,-23.706518
-35.808243,-12.642503,-23.706518
-35.808243,-12.642503,-23.706518
-25.504238,-20.344929,-26.863491
-25.504238,-20.344929,-26.863491
-21.455713,-24.071909,-37.898273
-21.455713,-24.071909,-37.898273
-11.502485,-30.736628,-40.33908
-11.502485,-30.736628,-40.33908
2.543116,-34.02514,-40.14908
2.543116,-34.02514,-40.14908
10.771705,-32.44665,-33.776672
10.771705,-32.44665,-33.776672
18.444899,-26.951185,-40.55832
18.444899,-26.951185,-40.55832
23.443438,-22.128033,-50.014614
23.443438,-22.128033,-50.014614
23.443438,-22.128033,-50.014614
35.07746,-6.5039463,-40.061386
35.07746,-6.5039463,-40.061386
42.326805,18.503363,-40.04677
42.326805,18.503363,-40.04677
43.262203,25.708857,-55.042385
43.262203,25.708857,-55.042385
40.04677,29.479685,-71.11955
40.04677,29.479685,-71.11955
32.695118,36.407482,-83.08974
32.695118,36.407482,-83.08974
17.962584,40.163696,-99.40076
17.962584,40.163696,-99.40076
17.962584,40.163696,-99.40076
2.7185035,41.21602,-108.023964
2.7185035,41.21602,-108.023964
-7.527039,54.89623,-106.4601
-7.527039,54.89623,-106.4601
-3.7562118,82.05203,-79.450455
-3.7562118,82.05203,-79.450455
-0.4384683,88.55598,-30.941244
-0.4384683,88.55598,-30.941244
-28.208128,81.75972,0.42385268
-28.208128,81.75972,0.42385268
-39.564453,44.09529,19.570301
-39.564453,44.09529,19.570301
-39.564453,44.09529,19.570301
-33.4259,14.104064,21.93803
-33.4259,14.104064,21.93803
-21.484945,-11.1517105,20.651855
-21.484945,-11.1517105,20.651855
-5.086232,-21.908798,24.86115
-5.086232,-21.908798,24.86115
20.944168,-19.131834,20.154926
20.944168,-19.131834,20.154926
32.31511,-8.608594,3.668518
32.31511,-8.608594,3.668518
34.828995,-6.0508623,-9.880153
34.828995,-6.0508623,-9.880153
36.363636,-9.763227,-23.224203
36.363636,-9.763227,-23.224203
36.363636,-9.763227,-23.224203
36.495174,-7.760888,-24.700378
36.495174,-7.760888,-24.700378
37.97135,-1.6807951,-23.472668
37.97135,-1.6807951,-23.472668
38.93598,1.4177141,-19.964924
38.93598,1.4177141,-19.964924
38.833675,-2.3238819,-22.683426
38.833675,-2.3238819,-22.683426
41.9468,-7.2785735,-40.996784
41.9468,-7.2785735,-40.996784
45.469162,-1.3007892,-64.30868
45.469162,-1.3007892,-64.30868
45.469162,-1.3007892,-64.30868
45.00146,7.994738,-77.69658
45.00146,7.994738,-77.69658
40.529083,16.340252,-88.11751
40.529083,16.340252,-88.11751
28.631979,32.79743,-99.722305
28.631979,32.79743,-99.722305
11.984799,50.321545,-104.28238
11.984799,50.321545,-104.28238
2.2215726,60.932476,-100.9354
2.2215726,60.932476,-100.9354
-9.149372,66.50102,-98.88921
-9.149372,66.50102,-98.88921
-16.17948,69.74569,-93.1599
-16.17948,69.74569,-93.1599
-16.17948,69.74569,-93.1599
-18.37182,75.460396,-81.920494
-18.37182,75.460396,-81.920494
-20.388775,79.93277,-66.09179
-20.388775,79.93277,-66.09179
-21.894182,80.67816,-53.08389
-21.894182,80.67816,-53.08389
-25.781935,78.85121,-37.693657
-25.781935,78.85121,-37.693657
-26.658873,73.545746,-24.978075
