x,y,z
-21.850336,28.58813,-211.56094
-21.850336,28.58813,-211.56094
-24.56884,23.911137,-209.55861
-25.299622,19.43876,-206.5624
-25.82578,17.94797,-204.23854
-27.652735,14.64484,-201.78311
-28.222742,11.897106,-199.69307
-30.122772,10.55247,-197.31073
-30.458931,8.944753,-194.09529
-31.32125,8.053201,-191.78603
-31.935108,6.854721,-189.40369
-31.072786,6.35779,-186.1444
-29.99123,5.232388,-184.03976
-29.62584,5.086232,-182.69511
-29.932768,4.910845,-182.27127
-31.248173,4.720842,-182.1982
-32.373573,3.2592812,-178.48582
-32.28588,3.405437,-176.70271
-30.868166,3.2300498,-172.94652
-31.613564,3.2008185,-168.81029
-32.46127,2.586963,-172.2888
-31.408945,3.317743,-170.3303
-31.978952,3.8439054,-168.00644
-30.66355,4.2823734,-165.34639
-28.880444,6.2993274,-160.30402
-27.681965,7.453961,-156.95703
-27.477345,9.222449,-154.89622
-26.118093,11.356328,-152.73312
-25.343466,12.408652,-149.62
-25.343466,12.408652,-149.62
-24.013447,14.542532,-147.52995
-24.159603,15.551008,-145.703
-22.20111,16.807951,-144.82608
-22.43496,18.284126,-143.0722
-22.084185,18.386436,-144.10991
-22.332651,19.263372,-142.85297
-22.128033,19.526455,-143.02835
-22.215727,19.248758,-141.75679
-22.157265,20.27185,-142.2391
-20.60801,22.098803,-140.19293
-20.315699,24.159603,-138.55598
-20.27185,25.811165,-137.66443
-20.432623,26.658873,-137.53288
-20.564163,27.082724,-137.03595
-21.017246,28.89506,-136.0567
-20.418007,31.145864,-136.3198
-20.388775,30.92663,-135.55977
-19.862614,30.400467,-135.47208
-19.921076,31.964338,-134.87285
-20.622625,34.463608,-134.50745
-19.511839,36.772873,-134.44899
-18.722595,37.942123,-133.5136
-18.181818,38.599823,-134.33206
-18.123356,41.332943,-132.84128
-18.123356,43.3499,-133.16283
-17.392576,45.8784,-133.16283
-17.14411,47.646885,-133.22128
-17.14411,47.646885,-133.22128
-16.354866,50.0,-134.30283
-16.54487,51.02309,-133.00204
-16.51564,52.572346,-133.55743
-17.670273,53.2739,-134.31744
-17.377958,53.449284,-133.95206
-17.670273,40.689857,-133.20667
-14.966384,26.191172,-140.87985
-12.087109,17.187958,-151.94388
-19.541069,5.8170123,-172.85881
-18.24028,9.807074,-190.42677
-15.34639,29.421223,-208.72552
-14.045601,65.85793,-207.92168
-19.950306,81.935104,-197.44228
-28.222742,92.92604,-179.23122
-30.137386,92.54604,-164.52792
-21.821106,86.97749,-159.924
-16.267174,81.52587,-155.30547
-16.442562,74.539604,-146.3461
-12.204034,66.354866,-143.33528
-20.16954,71.96726,-141.2014
-29.085064,69.07337,-133.19205
-28.573517,53.59544,-129.75739
-25.957321,50.599243,-129.52353
-23.311897,55.334698,-130.26894
-23.019585,54.779305,-129.90353
-32.242035,59.70476,-128.58813
-32.242035,59.70476,-128.58813
-36.992107,66.471794,-130.69278
-40.836014,69.01491,-131.33586
-39.71061,70.92955,-132.5782
-42.00526,71.35341,-133.96667
-44.943,76.05963,-135.76439
-48.319206,79.859695,-139.38907
-51.520027,82.0228,-142.85297
-53.127743,80.955864,-141.8591
-52.86466,82.768196,-143.68605
-52.879272,85.61824,-147.31073
-53.23005,88.81905,-151.28618
-53.55159,90.61678,-153.80006
-54.106987,91.69833,-155.8024
-54.428528,92.779884,-160.3917
-54.326218,93.744514,-162.21866
-55.02777,94.44607,-165.171
-56.240864,94.70915,-168.78105
-56.445484,94.92838,-171.74803
-56.781643,95.30839,-173.67729
-55.875473,95.39608,-181.13124
-55.1447,95.425316,-184.14206
-55.1447,95.23531,-188.16136
-56.752415,94.43146,-189.87138
-56.840103,92.03449,-194.10991
-55.18854,89.199066,-201.5054
-55.627014,87.372116,-203.05467
-55.334698,85.1067,-206.41624
-55.334698,85.1067,-206.41624
-54.823147,83.36744,-209.04706
-54.545456,81.24817,-210.15785
-56.6501,75.86963,-213.34406
-58.184742,71.76264,-215.44868
-58.097046,68.824905,-217.08565
-56.66472,66.16486,-218.73721
-56.372406,62.84712,-220.19878
-56.737797,61.0494,-220.68109
-57.497807,62.934814,-220.24261
-59.237064,60.34785,-220.5788
-59.163986,50.190002,-223.06342
-57.307804,46.97457,-222.53728
-59.529377,47.120728,-222.0988
-60.3917,44.562992,-222.1865
-59.777843,37.635197,-221.14877
-58.038586,29.976616,-218.63489
-56.15317,25.43116,-216.16487
-55.378544,22.040339,-213.50482
-54.881615,18.664133,-211.19556
-54.443146,15.974861,-209.66092
-54.428528,14.27945,-207.76088
-54.98392,13.680211,-207.10318
-54.136215,11.020169,-202.79156
-53.15697,8.28705,-200.68694
-53.259285,5.62701,-195.81993
-52.791584,3.668518,-193.14528
-52.791584,1.9146448,-189.52061
-52.55773,1.9146448,-189.52061
-51.5931,-0.17538732,-184.33206
-51.315403,0.029231219,-181.33586
-50.131542,-0.1461561,-177.69658
-50.876938,-0.029231219,-175.72346
-49.868458,-0.86232096,-173.37036
-49.678455,-1.1254019,-170.71031
-49.181526,-1.3300204,-168.05028
-48.377666,-0.4823151,-164.76176
-46.565334,0.86232096,-158.28705
-46.419178,3.0400467,-152.55772
-46.609177,5.173926,-149.18152
-46.27302,7.1908803,-143.75912
-47.33996,10.362467,-141.34756
-48.377666,13.124818,-137.28442
-49.605377,16.851797,-134.72668
-54.28237,23.311897,-132.16896
-56.82549,29.011986,-131.0874
-57.95089,31.306637,-130.41508
-55.91932,31.949722,-128.48582
-57.22011,31.803566,-129.09969
-58.44782,35.662086,-128.61736
-60.800934,39.491375,-127.50658
-61.85326,43.23297,-128.39813
-61.560947,46.989185,-128.42737
-61.838646,51.096172,-129.08507
-61.69249,54.3993,-127.36041
-61.69249,54.3993,-127.36041
-60.406315,56.167786,-128.7489
-58.88629,26.118093,-132.69511
-55.817013,11.5755625,-142.73604
-53.90237,0.59924,-164.411
-54.413914,4.077755,-194.78223
-54.677,32.008186,-219.59953
-52.104645,61.648643,-222.0988
-51.081554,80.736626,-212.45251
-47.851505,91.43526,-200.14615
-45.54224,98.66998,-175.89886
-46.623795,96.95995,-160.53786
-44.270683,93.0722,-151.85619
-41.6691,89.59368,-147.45688
-38.804443,88.80444,-146.3607
-45.279156,84.595146,-141.3914
-43.74452,82.1105,-138.81906
-46.813797,76.08887,-134.44899
-40.324467,66.1064,-129.11429
-31.715874,56.562405,-127.27273
-23.618824,54.61853,-129.05583
-23.764982,55.437004,-128.98276
-23.984215,52.47004,-128.6466
-22.80035,49.26922,-128.4712
-21.499561,45.746857,-130.22508
-17.94797,43.481438,-132.30049
-12.905582,37.91289,-135.98363
-11.239404,33.4259,-139.40369
-11.239404,33.4259,-139.40369
-9.543993,30.166616,-143.0722
-9.251681,26.483484,-145.67378
-8.930138,23.121895,-149.5323
-9.894768,19.877228,-151.91464
-10.508623,18.00643,-156.56241
-10.157849,15.404852,-161.78018
-10.464776,14.484069,-167.30489
-10.625548,13.943291,-171.11955
-10.903244,14.27945,-175.69424
-11.677872,14.907922,-181.45279
-12.832504,15.828705,-186.65594
-13.797135,17.451038,-190.28061
-15.507162,19.248758,-194.73837
-17.231804,20.40339,-197.99767
-17.24642,21.528793,-200.46771
-19.087986,22.332651,-203.42004
-19.292604,22.975739,-204.66237
-20.929552,23.83806,-205.74393
-22.961123,24.071909,-206.60625
-25.387314,22.3765,-206.8255
-26.278866,19.67261,-206.54779
-23.00497,17.187958,-201.3154
-13.183279,15.21485,-192.29758
-4.6916103,20.286467,-187.64981
1.081555,25.504238,-184.53668
